"","state","quantile","occ_category","share_quantile","percentile"
"23940","MN",38,"Farming, Fishing, and Forestry",0.000103605470368835,0.95
"23941","MN",38,"Construction",0.0084611134134549,0.95
"23942","MN",38,"Extraction",0.000397154303080536,0.95
"23943","MN",38,"Installation, Maintenance, and Repair",0.00511120320486255,0.95
"23944","MN",38,"Production",0.0149537228899019,0.95
"23945","MN",38,"Transportation and Material Moving",0.0114138693189667,0.95
"23946","MN",38,"Not Identified",0.0109476447023069,0.95
"23947","MN",39,"Chief Executives",0.0538651813668679,0.975
"23948","MN",39,"Other Managers",0.0119873380498521,0.975
"23949","MN",39,"Business Operations Specialists",0.318935842659701,0.975
"23950","MN",39,"Financial Specialists",0.0701250627043296,0.975
"23951","MN",39,"Computer and Mathematical",0.111034232239539,0.975
"23952","MN",39,"Architecture and Engineering",0.056477141028524,0.975
"23953","MN",39,"Life, Physical, and Social Science",0.0233173617477643,0.975
"23954","MN",39,"Community and Social Services",0.0289564269775648,0.975
"23955","MN",39,"Legal",0.0369998789157773,0.975
"23956","MN",39,"Education, Training, and Library",0.00174707235647195,0.975
"23957","MN",39,"Arts, Design, Entertainment, Sports, and Media",0.00404767258826175,0.975
"23958","MN",39,"Healthcare Practitioners and Technicians",0.0666482157374894,0.975
"23959","MN",39,"Healthcare Support",0.000830291812976769,0.975
"23960","MN",39,"Protective Service",0.00178166784867932,0.975
"23961","MN",39,"Food Preparation and Serving",0.00128003321167252,0.975
"23962","MN",39,"Building and Grounds Cleaning and Maintenance",0.00273304388438187,0.975
"23963","MN",39,"Sales and Related",0.130667174067219,0.975
"23964","MN",39,"Office and Administrative Support",0.0201864697029977,0.975
"23965","MN",39,"Farming, Fishing, and Forestry",3.45954922073654e-05,0.975
"23966","MN",39,"Construction",0.00416875681098753,0.975
"23967","MN",39,"Installation, Maintenance, and Repair",0.0100153949940323,0.975
"23968","MN",39,"Production",0.0118489560810226,0.975
"23969","MN",39,"Transportation and Material Moving",0.0223832834581654,0.975
"23970","MN",39,"Not Identified",0.00992890626351386,0.975
"23971","MN",40,"Chief Executives",0.11826637162022,1
"23972","MN",40,"Other Managers",0.0192586958025033,1
"23973","MN",40,"Business Operations Specialists",0.236083258419196,1
"23974","MN",40,"Financial Specialists",0.0606804508678515,1
"23975","MN",40,"Computer and Mathematical",0.041940391397552,1
"23976","MN",40,"Architecture and Engineering",0.0199329230343683,1
"23977","MN",40,"Life, Physical, and Social Science",0.00921443883548856,1
"23978","MN",40,"Community and Social Services",0.0342818615586751,1
"23979","MN",40,"Legal",0.0466599820206072,1
"23980","MN",40,"Education, Training, and Library",0.00333656040384482,1
"23981","MN",40,"Arts, Design, Entertainment, Sports, and Media",0.000829818131526174,1
"23982","MN",40,"Healthcare Practitioners and Technicians",0.199277366710463,1
"23983","MN",40,"Healthcare Support",0.00183251504045363,1
"23984","MN",40,"Protective Service",0.00184980291819376,1
"23985","MN",40,"Food Preparation and Serving",0.00193624230689441,1
"23986","MN",40,"Building and Grounds Cleaning and Maintenance",0.00264504529423968,1
"23987","MN",40,"Personal Care and Service",0.00122743931954913,1
"23988","MN",40,"Sales and Related",0.130298734527349,1
"23989","MN",40,"Office and Administrative Support",0.0192932715579835,1
"23990","MN",40,"Farming, Fishing, and Forestry",0.00148675748565106,1
"23991","MN",40,"Construction",0.00817716617108084,1
"23992","MN",40,"Extraction",0.000103727266440772,1
"23993","MN",40,"Installation, Maintenance, and Repair",0.00795242376045917,1
"23994","MN",40,"Production",0.00579143904294309,1
"23995","MN",40,"Transportation and Material Moving",0.022318650162506,1
"23996","MN",40,"Not Identified",0.00532466634395962,1
"23997","MO",1,"Chief Executives",0.000293280427844389,0.025
"23998","MO",1,"Other Managers",0.00131113603036315,0.025
"23999","MO",1,"Business Operations Specialists",0.0127490727162943,0.025
"24000","MO",1,"Financial Specialists",0.00938497369102044,0.025
"24001","MO",1,"Computer and Mathematical",0.00403691883032865,0.025
"24002","MO",1,"Architecture and Engineering",0.000500301906322781,0.025
"24003","MO",1,"Life, Physical, and Social Science",0.00395065988096265,0.025
"24004","MO",1,"Community and Social Services",0.00607263003536617,0.025
"24005","MO",1,"Legal",0.0149573018200638,0.025
"24006","MO",1,"Education, Training, and Library",0.0026912792202191,0.025
"24007","MO",1,"Arts, Design, Entertainment, Sports, and Media",0.0477874579487622,0.025
"24008","MO",1,"Healthcare Practitioners and Technicians",0.0265332528249806,0.025
"24009","MO",1,"Healthcare Support",0.0244457862503235,0.025
"24010","MO",1,"Protective Service",0.0151815750884154,0.025
"24011","MO",1,"Food Preparation and Serving",0.231208487880618,0.025
"24012","MO",1,"Building and Grounds Cleaning and Maintenance",0.0581385318726818,0.025
"24013","MO",1,"Personal Care and Service",0.0687656344345726,0.025
"24014","MO",1,"Sales and Related",0.156197705511947,0.025
"24015","MO",1,"Office and Administrative Support",0.118209264211162,0.025
"24016","MO",1,"Farming, Fishing, and Forestry",0.00876390925558527,0.025
"24017","MO",1,"Construction",0.0234106788579315,0.025
"24018","MO",1,"Extraction",0.00141464676960235,0.025
"24019","MO",1,"Installation, Maintenance, and Repair",0.0138359354783059,0.025
"24020","MO",1,"Production",0.0385059949969809,0.025
"24021","MO",1,"Transportation and Material Moving",0.0857758992495471,0.025
"24022","MO",1,"Not Identified",0.025877684809799,0.025
"24023","MO",2,"Chief Executives",8.62544852332321e-05,0.05
"24024","MO",2,"Other Managers",0.00110405741098537,0.05
"24025","MO",2,"Business Operations Specialists",0.0195970190449903,0.05
"24026","MO",2,"Financial Specialists",0.00941898978746895,0.05
"24027","MO",2,"Computer and Mathematical",0.00339842671818935,0.05
"24028","MO",2,"Architecture and Engineering",0.0011903118962186,0.05
"24029","MO",2,"Life, Physical, and Social Science",0.00305340877725642,0.05
"24030","MO",2,"Community and Social Services",0.00684860612751863,0.05
"24031","MO",2,"Legal",0.0120583770356059,0.05
"24032","MO",2,"Education, Training, and Library",0.00538227987855368,0.05
"24033","MO",2,"Arts, Design, Entertainment, Sports, and Media",0.0434032569693624,0.05
"24034","MO",2,"Healthcare Practitioners and Technicians",0.0232024565277394,0.05
"24035","MO",2,"Healthcare Support",0.0294990339497654,0.05
"24036","MO",2,"Protective Service",0.0133004416229644,0.05
"24037","MO",2,"Food Preparation and Serving",0.196021943141043,0.05
"24038","MO",2,"Building and Grounds Cleaning and Maintenance",0.0479229919955838,0.05
"24039","MO",2,"Personal Care and Service",0.0734198178305272,0.05
"24040","MO",2,"Sales and Related",0.179806099917196,0.05
"24041","MO",2,"Office and Administrative Support",0.13667885730058,0.05
"24042","MO",2,"Farming, Fishing, and Forestry",0.00748688931824455,0.05
"24043","MO",2,"Construction",0.0204768147943693,0.05
"24044","MO",2,"Extraction",0.000759039470052443,0.05
"24045","MO",2,"Installation, Maintenance, and Repair",0.0115408501242065,0.05
"24046","MO",2,"Production",0.0441450455423682,0.05
"24047","MO",2,"Transportation and Material Moving",0.0902739442451007,0.05
"24048","MO",2,"Not Identified",0.0199247860888766,0.05
"24049","MO",3,"Chief Executives",0.00144922535454263,0.075
"24050","MO",3,"Other Managers",0.00244988095648873,0.075
"24051","MO",3,"Business Operations Specialists",0.0266726475967013,0.075
"24052","MO",3,"Financial Specialists",0.0223767295814499,0.075
"24053","MO",3,"Computer and Mathematical",0.0101790828473828,0.075
"24054","MO",3,"Architecture and Engineering",0.00557261654187226,0.075
"24055","MO",3,"Life, Physical, and Social Science",0.00376108484869397,0.075
"24056","MO",3,"Community and Social Services",0.00491701459576964,0.075
"24057","MO",3,"Legal",0.00676305165453228,0.075
"24058","MO",3,"Education, Training, and Library",0.00757392774576447,0.075
"24059","MO",3,"Arts, Design, Entertainment, Sports, and Media",0.049825747903799,0.075
"24060","MO",3,"Healthcare Practitioners and Technicians",0.0338670163210379,0.075
"24061","MO",3,"Healthcare Support",0.0310893343914979,0.075
"24062","MO",3,"Protective Service",0.0118008350298471,0.075
"24063","MO",3,"Food Preparation and Serving",0.181342948828543,0.075
"24064","MO",3,"Building and Grounds Cleaning and Maintenance",0.0460646630551051,0.075
"24065","MO",3,"Personal Care and Service",0.0609709809875436,0.075
"24066","MO",3,"Sales and Related",0.155205134398399,0.075
"24067","MO",3,"Office and Administrative Support",0.123477450743591,0.075
"24068","MO",3,"Farming, Fishing, and Forestry",0.00412339118732963,0.075
"24069","MO",3,"Construction",0.0244125461509265,0.075
"24070","MO",3,"Extraction",0.000690107311686967,0.075
"24071","MO",3,"Installation, Maintenance, and Repair",0.0204099237431421,0.075
"24072","MO",3,"Production",0.0499292640005521,0.075
"24073","MO",3,"Transportation and Material Moving",0.0954245885235154,0.075
"24074","MO",3,"Not Identified",0.0196508057002864,0.075
"24075","MO",4,"Chief Executives",0.00194988956377692,0.1
"24076","MO",4,"Other Managers",0.00583241303147432,0.1
"24077","MO",4,"Business Operations Specialists",0.0201718663721701,0.1
"24078","MO",4,"Financial Specialists",0.0134766703478741,0.1
"24079","MO",4,"Computer and Mathematical",0.00276090557702927,0.1
"24080","MO",4,"Architecture and Engineering",0.00303699613473219,0.1
"24081","MO",4,"Life, Physical, and Social Science",0.00232951408061844,0.1
"24082","MO",4,"Community and Social Services",0.00705756488128106,0.1
"24083","MO",4,"Legal",0.00888666482606295,0.1
"24084","MO",4,"Education, Training, and Library",0.00754072335726118,0.1
"24085","MO",4,"Arts, Design, Entertainment, Sports, and Media",0.0409994478188846,0.1
"24086","MO",4,"Healthcare Practitioners and Technicians",0.0283165378244064,0.1
"24087","MO",4,"Healthcare Support",0.0322163169519602,0.1
"24088","MO",4,"Protective Service",0.00824820541137493,0.1
"24089","MO",4,"Food Preparation and Serving",0.160805494202098,0.1
"24090","MO",4,"Building and Grounds Cleaning and Maintenance",0.057237023743788,0.1
"24091","MO",4,"Personal Care and Service",0.0713694091662065,0.1
"24092","MO",4,"Sales and Related",0.158752070679183,0.1
"24093","MO",4,"Office and Administrative Support",0.138200579790171,0.1
"24094","MO",4,"Farming, Fishing, and Forestry",0.00450372722252899,0.1
"24095","MO",4,"Construction",0.0302491717283269,0.1
"24096","MO",4,"Extraction",0.000224323578133628,0.1
"24097","MO",4,"Installation, Maintenance, and Repair",0.020447956929873,0.1
"24098","MO",4,"Production",0.0588418001104362,0.1
"24099","MO",4,"Transportation and Material Moving",0.0962175593594699,0.1
"24100","MO",4,"Not Identified",0.020327167310878,0.1
"24101","MO",5,"Chief Executives",0.000517589413571194,0.125
"24102","MO",5,"Other Managers",0.00234640534152275,0.125
"24103","MO",5,"Business Operations Specialists",0.0221873328617519,0.125
"24104","MO",5,"Financial Specialists",0.0140266731077794,0.125
"24105","MO",5,"Computer and Mathematical",0.00619381998240196,0.125
"24106","MO",5,"Architecture and Engineering",0.00401994444540294,0.125
"24107","MO",5,"Life, Physical, and Social Science",0.00317454840323666,0.125
"24108","MO",5,"Community and Social Services",0.0105243180759476,0.125
"24109","MO",5,"Legal",0.0111281723917807,0.125
"24110","MO",5,"Education, Training, and Library",0.00995496972101931,0.125
"24111","MO",5,"Arts, Design, Entertainment, Sports, and Media",0.036386535774055,0.125
"24112","MO",5,"Healthcare Practitioners and Technicians",0.0376977622884353,0.125
"24113","MO",5,"Healthcare Support",0.0402339504149342,0.125
"24114","MO",5,"Protective Service",0.00812615379306775,0.125
"24115","MO",5,"Food Preparation and Serving",0.171925950207898,0.125
"24116","MO",5,"Building and Grounds Cleaning and Maintenance",0.0545711771708563,0.125
"24117","MO",5,"Personal Care and Service",0.0662686979175653,0.125
"24118","MO",5,"Sales and Related",0.153292731319335,0.125
"24119","MO",5,"Office and Administrative Support",0.140560031745484,0.125
"24120","MO",5,"Farming, Fishing, and Forestry",0.00646986766963993,0.125
"24121","MO",5,"Construction",0.025430893186798,0.125
"24122","MO",5,"Installation, Maintenance, and Repair",0.017339245354635,0.125
"24123","MO",5,"Production",0.0648539535204707,0.125
"24124","MO",5,"Transportation and Material Moving",0.0832111247217957,0.125
"24125","MO",5,"Not Identified",0.00955815117061472,0.125
"24126","MO",6,"Chief Executives",0.000586500146625037,0.15
"24127","MO",6,"Business Operations Specialists",0.0305325076331269,0.15
"24128","MO",6,"Financial Specialists",0.0117990029497507,0.15
"24129","MO",6,"Computer and Mathematical",0.0063825015956254,0.15
"24130","MO",6,"Architecture and Engineering",0.00213900053475013,0.15
"24131","MO",6,"Life, Physical, and Social Science",0.00696900174225044,0.15
"24132","MO",6,"Community and Social Services",0.00593400148350037,0.15
"24133","MO",6,"Legal",0.0122820030705008,0.15
"24134","MO",6,"Education, Training, and Library",0.00464025116006279,0.15
"24135","MO",6,"Arts, Design, Entertainment, Sports, and Media",0.0440220110055028,0.15
"24136","MO",6,"Healthcare Practitioners and Technicians",0.0359317589829397,0.15
"24137","MO",6,"Healthcare Support",0.0434700108675027,0.15
"24138","MO",6,"Protective Service",0.00562350140587535,0.15
"24139","MO",6,"Food Preparation and Serving",0.162339790584948,0.15
"24140","MO",6,"Building and Grounds Cleaning and Maintenance",0.0459367614841904,0.15
"24141","MO",6,"Personal Care and Service",0.0670335167583792,0.15
"24142","MO",6,"Sales and Related",0.164720291180073,0.15
"24143","MO",6,"Office and Administrative Support",0.143623535905884,0.15
"24144","MO",6,"Farming, Fishing, and Forestry",0.00501975125493781,0.15
"24145","MO",6,"Construction",0.0254437563609391,0.15
"24146","MO",6,"Installation, Maintenance, and Repair",0.0223560055890014,0.15
"24147","MO",6,"Production",0.0510255127563782,0.15
"24148","MO",6,"Transportation and Material Moving",0.0871815217953805,0.15
"24149","MO",6,"Not Identified",0.0150075037518759,0.15
"24150","MO",7,"Chief Executives",0.000931243209684929,0.175
"24151","MO",7,"Other Managers",0.00048286684946626,0.175
"24152","MO",7,"Business Operations Specialists",0.0251780571507407,0.175
"24153","MO",7,"Financial Specialists",0.0138479314329074,0.175
"24154","MO",7,"Computer and Mathematical",0.00967458223394899,0.175
"24155","MO",7,"Architecture and Engineering",0.00186248641936986,0.175
"24156","MO",7,"Life, Physical, and Social Science",0.00212116508872678,0.175
"24157","MO",7,"Community and Social Services",0.00631175953230897,0.175
"24158","MO",7,"Legal",0.0139341576560264,0.175
"24159","MO",7,"Education, Training, and Library",0.00629451428768517,0.175
"24160","MO",7,"Arts, Design, Entertainment, Sports, and Media",0.0418542087019504,0.175
"24161","MO",7,"Healthcare Practitioners and Technicians",0.0451997861589667,0.175
"24162","MO",7,"Healthcare Support",0.0519081863176229,0.175
"24163","MO",7,"Protective Service",0.00958835601083001,0.175
"24164","MO",7,"Food Preparation and Serving",0.152741131632952,0.175
"24165","MO",7,"Building and Grounds Cleaning and Maintenance",0.0472347250245745,0.175
"24166","MO",7,"Personal Care and Service",0.0565988928552952,0.175
"24167","MO",7,"Sales and Related",0.151361512063049,0.175
"24168","MO",7,"Office and Administrative Support",0.140272819769948,0.175
"24169","MO",7,"Farming, Fishing, and Forestry",0.00469070653767224,0.175
