"","state","occ_category","median_income","quantile","share_quantile"
"23570","SC","Architecture and Engineering",94391,18,0.0326451523293722
"23571","SC","Life, Physical, and Social Science",70805,18,0.00764214457376435
"23572","SC","Community and Social Services",68000,18,0.023380286925213
"23573","SC","Legal",63028,18,0.0178430822110085
"23574","SC","Education, Training, and Library",61903,18,0.011717042089994
"23575","SC","Arts, Design, Entertainment, Sports, and Media",50648,18,0.011953750011004
"23576","SC","Healthcare Practitioners and Technicians",70000,18,0.100238957624391
"23577","SC","Healthcare Support",41000,18,0.0138415445876538
"23578","SC","Protective Service",47898,18,0.00550101383371953
"23579","SC","Food Preparation and Serving",45000,18,0.0166390018359536
"23580","SC","Building and Grounds Cleaning and Maintenance",45700,18,0.0171182864694035
"23581","SC","Personal Care and Service",43000,18,0.00888828462073425
"23582","SC","Sales and Related",61903,18,0.0967832176040268
"23583","SC","Office and Administrative Support",46856,18,0.100936365672656
"23584","SC","Farming, Fishing, and Forestry",47273,18,0.00246880492821979
"23585","SC","Construction",50000,18,0.0455026962205961
"23586","SC","Extraction",50000,18,0.000631873210629946
"23587","SC","Installation, Maintenance, and Repair",60393,18,0.0549856850395703
"23588","SC","Production",50000,18,0.0976293017018517
"23589","SC","Transportation and Material Moving",52000,18,0.0616927355121548
"23590","SC","Not Identified",63000,18,0.0131255520331939
"23591","SD","Chief Executives",175000,18,0.0096705841117773
"23592","SD","Other Managers",78094,18,0.0157034141782128
"23593","SD","Business Operations Specialists",73000,18,0.11674800720116
"23594","SD","Financial Specialists",67530,18,0.0429573612741167
"23595","SD","Computer and Mathematical",77053,18,0.0348852647063509
"23596","SD","Architecture and Engineering",78000,18,0.0230160963978269
"23597","SD","Life, Physical, and Social Science",61903,18,0.0107486338507618
"23598","SD","Community and Social Services",50648,18,0.029707439605317
"23599","SD","Legal",60000,18,0.0176736430115293
"23600","SD","Education, Training, and Library",58994,18,0.00600627711719941
"23601","SD","Arts, Design, Entertainment, Sports, and Media",52063,18,0.0180188313515982
"23602","SD","Healthcare Practitioners and Technicians",67530,18,0.12273304195897
"23603","SD","Healthcare Support",44836,18,0.0142058278412983
"23604","SD","Protective Service",42712,18,0.00456179667875711
"23605","SD","Food Preparation and Serving",42094,18,0.0107061491319841
"23606","SD","Building and Grounds Cleaning and Maintenance",47195,18,0.010976989214192
"23607","SD","Personal Care and Service",43782,18,0.00937319108033329
"23608","SD","Sales and Related",62475,18,0.0901578838361577
"23609","SD","Office and Administrative Support",45020,18,0.1048522859434
"23610","SD","Farming, Fishing, and Forestry",49184,18,0.0210246252051215
"23611","SD","Construction",52063,18,0.0549274307897378
"23612","SD","Extraction",70000,18,0.00421129774884096
"23613","SD","Installation, Maintenance, and Repair",60174,18,0.0544760306527246
"23614","SD","Production",50648,18,0.0927972469902232
"23615","SD","Transportation and Material Moving",54024,18,0.0687880702909672
"23616","SD","Not Identified",63000,18,0.0110725798314419
"23617","TN","Chief Executives",168825,18,0.0130955031625475
"23618","TN","Other Managers",74000,18,0.0148259018277078
"23619","TN","Business Operations Specialists",82592,18,0.136274048967946
"23620","TN","Financial Specialists",69613,18,0.0541350892962679
"23621","TN","Computer and Mathematical",84413,18,0.0463043137642974
"23622","TN","Architecture and Engineering",93000,18,0.0228387884185613
"23623","TN","Life, Physical, and Social Science",72888,18,0.00907531563626168
"23624","TN","Community and Social Services",66640,18,0.0243156060243713
"23625","TN","Legal",67530,18,0.018826160219248
"23626","TN","Education, Training, and Library",62000,18,0.00961408948593828
"23627","TN","Arts, Design, Entertainment, Sports, and Media",54000,18,0.0148025366352474
"23628","TN","Healthcare Practitioners and Technicians",68433,18,0.104226625873789
"23629","TN","Healthcare Support",43700,18,0.0131999593170767
"23630","TN","Protective Service",52000,18,0.00543378167014396
"23631","TN","Food Preparation and Serving",43656,18,0.0157240873143498
"23632","TN","Building and Grounds Cleaning and Maintenance",46500,18,0.0133112875870353
"23633","TN","Personal Care and Service",45020,18,0.00888427082732023
"23634","TN","Sales and Related",63000,18,0.0902191929937409
"23635","TN","Office and Administrative Support",47195,18,0.108429611670501
"23636","TN","Farming, Fishing, and Forestry",45020,18,0.0017517022229919
"23637","TN","Construction",52000,18,0.0454721005857791
"23638","TN","Extraction",60000,18,0.00101226260277249
"23639","TN","Installation, Maintenance, and Repair",60000,18,0.0443457608668761
"23640","TN","Production",50000,18,0.0929852194541341
"23641","TN","Transportation and Material Moving",52063,18,0.0746057467378068
"23642","TN","Not Identified",60000,18,0.0162910368372876
"23643","TX","Chief Executives",182219,18,0.0141951847275119
"23644","TX","Other Managers",88000,18,0.0149135608908582
"23645","TX","Business Operations Specialists",93713,18,0.145813078391861
"23646","TX","Financial Specialists",78094,18,0.0651884791767924
"23647","TX","Computer and Mathematical",1e+05,18,0.0637760205514931
"23648","TX","Architecture and Engineering",110000,18,0.035715164992548
"23649","TX","Life, Physical, and Social Science",84000,18,0.00931003116278622
"23650","TX","Community and Social Services",76534,18,0.0268531814232424
"23651","TX","Legal",76692,18,0.0173091807201925
"23652","TX","Education, Training, and Library",67681,18,0.00891595145629327
"23653","TX","Arts, Design, Entertainment, Sports, and Media",58994,18,0.019765453280522
"23654","TX","Healthcare Practitioners and Technicians",76000,18,0.080370249052831
"23655","TX","Healthcare Support",45000,18,0.0123839180914216
"23656","TX","Protective Service",52063,18,0.00558331215107356
"23657","TX","Food Preparation and Serving",45000,18,0.0142110000901639
"23658","TX","Building and Grounds Cleaning and Maintenance",45308,18,0.0110650472822278
"23659","TX","Personal Care and Service",47898,18,0.00949410894045712
"23660","TX","Sales and Related",70000,18,0.0918104628243596
"23661","TX","Office and Administrative Support",51000,18,0.103002685187706
"23662","TX","Farming, Fishing, and Forestry",47195,18,0.00243475062352475
"23663","TX","Construction",55000,18,0.0600005510920182
"23664","TX","Extraction",71000,18,0.00474819578505911
"23665","TX","Installation, Maintenance, and Repair",61000,18,0.0435473564947417
"23666","TX","Production",57814,18,0.0577714001829691
"23667","TX","Transportation and Material Moving",57269,18,0.0677089914575846
"23668","TX","Not Identified",69000,18,0.0141126839697604
"23669","UT","Chief Executives",168825,18,0.0160949358355181
"23670","UT","Other Managers",81000,18,0.0153346212225749
"23671","UT","Business Operations Specialists",83300,18,0.153313095073824
"23672","UT","Financial Specialists",71000,18,0.0572968124741272
"23673","UT","Computer and Mathematical",95000,18,0.076201186697944
"23674","UT","Architecture and Engineering",95668,18,0.0306526838691872
"23675","UT","Life, Physical, and Social Science",76000,18,0.0096301918035049
"23676","UT","Community and Social Services",70000,18,0.0270318752587277
"23677","UT","Legal",90000,18,0.0127445839657789
"23678","UT","Education, Training, and Library",70793,18,0.0100924520491238
"23679","UT","Arts, Design, Entertainment, Sports, and Media",56275,18,0.0135725127639023
"23680","UT","Healthcare Practitioners and Technicians",73158,18,0.0698564923416586
"23681","UT","Healthcare Support",41296,18,0.0105698909893749
"23682","UT","Protective Service",50000,18,0.00564233475921071
"23683","UT","Food Preparation and Serving",45000,18,0.0136470263557334
"23684","UT","Building and Grounds Cleaning and Maintenance",46410.5,18,0.0125817579688147
"23685","UT","Personal Care and Service",45020,18,0.00853042638333103
"23686","UT","Sales and Related",70000,18,0.0955402235407755
"23687","UT","Office and Administrative Support",50000,18,0.107077411342625
"23688","UT","Farming, Fishing, and Forestry",42400,18,0.00196219125155237
"23689","UT","Construction",56634,18,0.0605574720574031
"23690","UT","Extraction",70907,18,0.00374223816751759
"23691","UT","Installation, Maintenance, and Repair",61903,18,0.0422009107216779
"23692","UT","Production",50501,18,0.0681592383055057
"23693","UT","Transportation and Material Moving",56228,18,0.0604732992962605
"23694","UT","Not Identified",66074,18,0.0174941355043466
"23695","VA","Chief Executives",193000,18,0.016308563394285
"23696","VA","Other Managers",84413,18,0.0134965631428428
"23697","VA","Business Operations Specialists",1e+05,18,0.163290939949723
"23698","VA","Financial Specialists",84952,18,0.0790295484940285
"23699","VA","Computer and Mathematical",112550,18,0.102870996893305
"23700","VA","Architecture and Engineering",104000,18,0.0300490715958563
"23701","VA","Life, Physical, and Social Science",83300,18,0.0110334677626317
"23702","VA","Community and Social Services",82592,18,0.028079633355767
"23703","VA","Legal",91000,18,0.0242687847787511
"23704","VA","Education, Training, and Library",75000,18,0.0113892930610607
"23705","VA","Arts, Design, Entertainment, Sports, and Media",61354,18,0.0158668094581479
"23706","VA","Healthcare Practitioners and Technicians",78094,18,0.0872763909049439
"23707","VA","Healthcare Support",50000,18,0.0114879091486317
"23708","VA","Protective Service",72000,18,0.0090230836616211
"23709","VA","Food Preparation and Serving",50648,18,0.0126563079405558
"23710","VA","Building and Grounds Cleaning and Maintenance",52000,18,0.0122722242310685
"23711","VA","Personal Care and Service",51548,18,0.00974050128114409
"23712","VA","Sales and Related",72016,18,0.0776725680609597
"23713","VA","Office and Administrative Support",55455,18,0.0853801938526999
"23714","VA","Farming, Fishing, and Forestry",54275,18,0.00172664658589375
"23715","VA","Construction",58000,18,0.0430300629124503
"23716","VA","Extraction",67530,18,0.00122260880497486
"23717","VA","Installation, Maintenance, and Repair",62475,18,0.0391984530538404
"23718","VA","Production",58994,18,0.047505849202738
"23719","VA","Transportation and Material Moving",57814,18,0.0461575193036666
"23720","VA","Not Identified",78785,18,0.0199660091684126
"23721","VT","Chief Executives",150000,18,0.0121245402718267
"23722","VT","Other Managers",78785,18,0.0102458868328071
"23723","VT","Business Operations Specialists",82162,18,0.163356142112907
"23724","VT","Financial Specialists",68433,18,0.0552685390579276
"23725","VT","Computer and Mathematical",89671,18,0.043252382638352
"23726","VT","Architecture and Engineering",90445.5,18,0.0276451079141889
"23727","VT","Life, Physical, and Social Science",72888,18,0.0131867020238878
"23728","VT","Community and Social Services",64154,18,0.0296971755168103
"23729","VT","Legal",63000,18,0.0218068310729279
"23730","VT","Education, Training, and Library",72888,18,0.0186853761280953
"23731","VT","Arts, Design, Entertainment, Sports, and Media",60000,18,0.0241695990520026
"23732","VT","Healthcare Practitioners and Technicians",75513,18,0.105659804764554
"23733","VT","Healthcare Support",47195,18,0.0171607766064293
"23734","VT","Protective Service",60000,18,0.00344660650158602
"23735","VT","Food Preparation and Serving",48375,18,0.0197908914210568
"23736","VT","Building and Grounds Cleaning and Maintenance",47200,18,0.017991719473688
"23737","VT","Personal Care and Service",50000,18,0.0126158804020318
"23738","VT","Sales and Related",63714,18,0.0761866225423962
"23739","VT","Office and Administrative Support",50000,18,0.0948647730803413
"23740","VT","Farming, Fishing, and Forestry",47195,18,0.0042486470082444
"23741","VT","Construction",55000,18,0.0499071511665715
"23742","VT","Extraction",56634,18,0.00091764994905959
"23743","VT","Installation, Maintenance, and Repair",58994,18,0.0431223220156506
"23744","VT","Production",52000,18,0.0698208776201796
"23745","VT","Transportation and Material Moving",58994,18,0.0387147120241046
"23746","VT","Not Identified",58994,18,0.0261132828023729
"23747","WA","Chief Executives",193000,18,0.0115448827109443
"23748","WA","Other Managers",97919,18,0.0153861665533663
"23749","WA","Business Operations Specialists",111425,18,0.165220978976858
"23750","WA","Financial Specialists",87000,18,0.0586213316821792
"23751","WA","Computer and Mathematical",145775,18,0.12311469356019
"23752","WA","Architecture and Engineering",111414,18,0.0443312609369887
"23753","WA","Life, Physical, and Social Science",1e+05,18,0.0137364557630701
"23754","WA","Community and Social Services",83287,18,0.0248699932638356
"23755","WA","Legal",80176,18,0.0157480266254785
"23756","WA","Education, Training, and Library",77872,18,0.00869206450140321
"23757","WA","Arts, Design, Entertainment, Sports, and Media",73000,18,0.0128605688192908
"23758","WA","Healthcare Practitioners and Technicians",88506,18,0.0789807546112417
"23759","WA","Healthcare Support",53104,18,0.0131791293955947
"23760","WA","Protective Service",69613,18,0.00511490758341184
"23761","WA","Food Preparation and Serving",55000,18,0.0162298881574023
"23762","WA","Building and Grounds Cleaning and Maintenance",56634,18,0.0093452683238827
"23763","WA","Personal Care and Service",57000,18,0.0113457050302261
"23764","WA","Sales and Related",80000,18,0.0777454818522535
