"","state","income_cutoff","F","M","16-24","25-34","35-44","45-64","65 and above","African American","Asian and Pacific Islander","Multi-racial","Native American","Other race","White","Bachelor's or above","High school or below","Some college","quantile"
"27","MT",2006,0.467789993931409,0.532210006068591,0.176483934634162,0.240687992389658,0.202967049188394,0.315998666003313,0.0638623577844721,0.00642669305501643,0.00919856321996184,0.0582748798582902,0.0305370430104588,0.0158412106566653,0.879721610199607,0.309837132125811,0.421808112230672,0.268354755643517,1
"28","NC",2000,0.477964711228119,0.522035288771881,0.149043110227882,0.233294454520076,0.209028654992147,0.354987858812287,0.0536459214476074,0.204001948062712,0.0372163120520725,0.0635498891125027,0.00884784614619574,0.0494801087905146,0.636903895836003,0.342516468681156,0.399690951585485,0.25779257973336,1
"29","ND",2083,0.462329672776873,0.537670327223127,0.189186744053336,0.241715033334725,0.2106246607374,0.302817097443178,0.0556564644313611,0.0371901401589489,0.0201748159282921,0.048874692053948,0.02603101034142,0.0120185950700795,0.855710746447312,0.284361212019987,0.388955001600624,0.32668378637939,1
"30","NE",2083,0.46774259416122,0.532257405838779,0.173997526007875,0.218338367823875,0.213435173633936,0.335469643536992,0.0587592889973218,0.0459098112625923,0.0271454109290381,0.0696340520381453,0.00837310646728942,0.0438033610987792,0.805134258204156,0.318305829162808,0.407654094272537,0.274040076564655,1
"31","NH",2360,0.472991611459063,0.527008388540937,0.148817899264459,0.21190501451428,0.190270127367376,0.379759318620195,0.0692476402336895,0.0164535760438716,0.0295677370767248,0.0523905515426532,0.00130619826733061,0.0143542667114241,0.885927670357996,0.384782355365936,0.388756607084778,0.226461037549287,1
"32","NJ",2400,0.47089458246219,0.52910541753781,0.123567546164139,0.218572369335582,0.212808433740015,0.381087270618531,0.0639643801417324,0.123304693851474,0.115757799566687,0.0980885638182107,0.00447522911819508,0.0983553476825609,0.560018365962872,0.44639736473707,0.364242818248578,0.189359817014352,1
"33","NM",1770,0.467398109283606,0.532601890716394,0.169587977118466,0.237025070245251,0.210748968827792,0.322110611699448,0.0605273721090424,0.0193961138394295,0.0196984038098447,0.215337829690161,0.0819222338402885,0.132199828537164,0.531445590283112,0.258393502252308,0.4621270311656,0.279479466582092,1
"34","NV",2832,0.452989676375686,0.547010323624314,0.136711051583333,0.241983318692979,0.221435218605137,0.347693926717053,0.0521764844014994,0.089739865540664,0.107269153497595,0.145253481070456,0.0128432148479288,0.135146418041555,0.5097478670018,0.237667748023552,0.50865462388784,0.253677628088607,1
"35","NY",2500,0.486714390845388,0.513285609154612,0.125240986141066,0.252954151589985,0.2085148342089,0.353520932864929,0.0597690951951202,0.134355970026225,0.0987357681502292,0.0861241837063626,0.00529305557680029,0.0981002672304737,0.57739075530991,0.429671703652339,0.363447465729406,0.206880830618256,1
"36","OH",2083,0.477534614382395,0.522465385617605,0.154334049345898,0.228708046451732,0.202928923829333,0.355403550926829,0.0586254294462077,0.110699488569872,0.0277696123318236,0.0490474911484959,0.00139612436410585,0.0153753925626225,0.795711891023081,0.310744038155095,0.44898683072426,0.240269131120645,1
"37","OK",2000,0.463265088587375,0.536734911412625,0.172232890023126,0.235299161011359,0.215632902690603,0.322694712255166,0.0541403340197458,0.066162078825694,0.0275031012146875,0.117093061157653,0.0649594409008121,0.0416682758482189,0.682614042052935,0.252475951103538,0.501924838605527,0.245599210290935,1
"38","OR",2360,0.459555173033229,0.540444826966771,0.143329405022053,0.25277794776333,0.227801257717618,0.324355464136229,0.0517359253607697,0.0191987166200468,0.0582765307418323,0.109309044920272,0.0108281893511838,0.0535783494117732,0.748809168954892,0.340996501368329,0.404650936313323,0.254352562318349,1
"39","PA",2000,0.485719936326669,0.514280063673331,0.143176658790644,0.225379181865129,0.201137885730702,0.365705605291993,0.0646006683215318,0.0954729271020018,0.0417648704695701,0.0549090793651044,0.00177875982128403,0.032258827793137,0.773815535448903,0.365427384461948,0.421707258448222,0.21286535708983,1
"40","RI",2251,0.491369310490352,0.508630689509648,0.146939650898122,0.234215120368427,0.197750601323257,0.359089724578958,0.0620049028312351,0.059943223092658,0.0381756671056,0.094053183957641,0.00384662394177484,0.0676733690475916,0.736307932854735,0.372497561268094,0.40196989578601,0.225532542945896,1
"41","SC",2000,0.475547011738874,0.524452988261126,0.149988976526751,0.225946331433097,0.209567474904726,0.355812969903668,0.0586842472317584,0.244118189630736,0.0206425785028774,0.0514554359221248,0.00297071355617247,0.0291300904824682,0.651682991905621,0.295566314065502,0.438405218377255,0.266028467557243,1
"42","SD",2251,0.48177007795158,0.51822992204842,0.17383538262837,0.22043229082382,0.201263469013255,0.344080046166388,0.0603888113681678,0.0256449401699485,0.0175536088864191,0.0458976950392506,0.0330492716275179,0.0153582627759068,0.862496221500957,0.293394725673336,0.420685106759773,0.285920167566891,1
"43","TN",2083,0.474048468884756,0.525951531115244,0.154367680244925,0.23966496716174,0.205860980417957,0.34586802184502,0.0542383503303583,0.157738635030033,0.0222330491078291,0.0543833673748003,0.00210057386445134,0.0250855778376022,0.738458796785284,0.305085830728361,0.454543478836402,0.240370690435237,1
"44","TX",2251,0.446501793723571,0.553498206276429,0.15338497472212,0.246556881371619,0.225834888181262,0.327169910519135,0.0470533452058652,0.121839327443193,0.061433508852555,0.18134833112364,0.00713533167620388,0.090241930025187,0.538001570879222,0.313754343214797,0.445989448596643,0.24025620818856,1
"45","UT",2000,0.432978812029658,0.567021187970342,0.224421902831278,0.250582956794948,0.217105884313127,0.270398330668804,0.0374909253918446,0.0119511101766524,0.0355573892104397,0.07778734275638,0.0108887363781702,0.0675571353197634,0.796258286158594,0.300524046223971,0.424782110228224,0.274693843547805,1
"46","VA",2000,0.476752622650094,0.523247377349906,0.14828202988939,0.232966204323311,0.213065366958787,0.348135660215436,0.057550738613076,0.184064341641542,0.0784463857235517,0.0757119853351779,0.0031664794213656,0.0452840712389891,0.613326736639374,0.392874907316892,0.388652934755071,0.218472157928037,1
"47","VT",1770,0.489149759898975,0.510850240101025,0.158076200920526,0.211097818320788,0.191515876576442,0.36794443613645,0.0713656680457937,0.0164332120366216,0.020279813236296,0.0429564827276806,0.00181114268148813,0.00669208912815911,0.911827260189755,0.391057275310304,0.390056162039114,0.218886562650582,1
"48","WA",2707,0.446319659921724,0.553680340078276,0.139829164159187,0.262948910010997,0.228001755591502,0.323853637161633,0.0453665330766812,0.0393546280607258,0.125430895280532,0.101977601270172,0.00870824601613039,0.0612828053043334,0.663245824068107,0.377232723997968,0.38324676303925,0.239520512962781,1
"49","WI",2360,0.47189580232965,0.52810419767035,0.165121014489699,0.214825276240182,0.203888230755935,0.365276999026151,0.0508884794880335,0.0505128518610642,0.0311134344843868,0.0593255565907682,0.00589705863753831,0.0232151364021534,0.829935962024089,0.308800057334857,0.419083654085319,0.272116288579824,1
"50","WV",2000,0.465055531368971,0.534944468631029,0.159595023944719,0.218296173476477,0.20240651370453,0.36123271302463,0.0584695758496438,0.0329205146493511,0.00969645321748474,0.0345044786350121,0.00109302777957891,0.00851264855451708,0.913272877164056,0.233476291486425,0.517745028113045,0.24877868040053,1
"51","WY",2083,0.430601210490921,0.569398789509079,0.172051109616678,0.222606590450572,0.225452589105582,0.31928446536651,0.060605245460659,0.00749966375252186,0.00723604572965703,0.065457969065232,0.0131432414256893,0.0361371889710827,0.870525891055817,0.220556825823806,0.477589778076664,0.301853396099529,1
"52","AK",4720,0.457136872572169,0.542863127427831,0.146769555944855,0.247472198948892,0.228463706299033,0.319255084164826,0.0580394546423947,0.0323996496305888,0.115136339401325,0.107395841267423,0.0848170081498972,0.032561505065123,0.627689656485642,0.267865983700206,0.458426955594485,0.273707060705309,2
"53","AL",4100,0.470848285554449,0.529151714445551,0.149315474603035,0.234929215471998,0.208607517685278,0.352980541542263,0.0541672506974258,0.248032384867381,0.0169515703088272,0.0390744487266476,0.00468444352929064,0.0213091633495787,0.669947989218275,0.266042032848784,0.456818522933492,0.277139444217723,2
"54","AR",4894,0.464872317716877,0.535127682283123,0.149513274887559,0.24145739286441,0.215509794719946,0.343016615931526,0.050502921596558,0.132721881450042,0.0238524375708596,0.0873073552802615,0.00610898157338461,0.0352138558845149,0.714795488240937,0.248430186924038,0.4926181408928,0.258951672183161,2
"55","AZ",5000,0.454655803551312,0.545344196448688,0.152476860939105,0.250486855016058,0.209407536925674,0.334899821740223,0.052728925378939,0.0498745767294466,0.0440794086208555,0.15869220410846,0.0274680819191161,0.0882115928532079,0.631674135768914,0.308205917445141,0.425035694581853,0.266758387973006,2
"56","CA",5402,0.446497791895491,0.553502208104509,0.122332050131482,0.264405863380228,0.226305271506902,0.339325504182749,0.047631310798639,0.0479560604509742,0.175861073108931,0.153379439068512,0.0110589438446051,0.184868716313352,0.426875767213626,0.368848382171809,0.402396536558328,0.228755081269863,2
"57","CO",5100,0.453553413585671,0.546446586414329,0.13994537901497,0.267911639600892,0.224054467377628,0.319756848518253,0.0483316654882569,0.0377088100621884,0.0371567269876911,0.116343149900494,0.00884778635921091,0.0559207747234502,0.744022751966965,0.428677598393447,0.343779239056037,0.227543162550515,2
"58","CT",4502,0.478390045874662,0.521609954125338,0.131486276502997,0.217338571581269,0.200762905293437,0.383720566667321,0.0666916799549761,0.10855258134954,0.054166130407942,0.0872978304608044,0.0025587721383962,0.0724403734832967,0.674984312160021,0.429475978881223,0.367515736921286,0.203008284197492,2
"59","DC",6248,0.52542640228134,0.47457359771866,0.0977622441482539,0.381207167792255,0.235858885646567,0.239067539464782,0.0461041629481427,0.318075969964012,0.0488894238951314,0.0791454105458032,0.0050267526181868,0.0505456371855166,0.49831680579135,0.718265251482913,0.171279020053049,0.110455728464039,2
"60","DE",4615,0.485279611715781,0.514720388284219,0.12805588871577,0.227559324313721,0.206446930380102,0.370946498828646,0.0669913577617612,0.227668613318687,0.048538329615639,0.0713208837277078,0.00353367782722249,0.0441919899566207,0.604746505554123,0.34138242184435,0.429718762960555,0.228898815195095,2
"61","FL",5000,0.477702533733453,0.522297466266547,0.122104323628315,0.230549525390542,0.213563481675393,0.370604541778402,0.0631781275273486,0.154038969054612,0.0322327395394373,0.168626825011706,0.00320334780572937,0.0619393276720725,0.579958790916443,0.324086696037117,0.424864321287192,0.251048982675691,2
"62","GA",4500,0.472185361538261,0.527814638461739,0.137153339206262,0.240697168727767,0.220731864676243,0.354217543703142,0.0472000836865852,0.303811244269779,0.0514268934488166,0.0654082880517752,0.00444080528160058,0.044359731247116,0.530553037700913,0.343750879479104,0.414334354458355,0.241914766062541,2
"63","HI",5000,0.496072311509795,0.503927688490205,0.110921213173636,0.224602547171105,0.218904085801372,0.363874405363043,0.0816977484908445,0.0104921149197326,0.527665184548807,0.252795536281423,0.00207466035433737,0.016499033500738,0.190473470394962,0.322547993657206,0.409498654212612,0.267953352130183,2
"64","IA",3644,0.46598997800664,0.53401002199336,0.166940674966322,0.220196984007422,0.20719389218724,0.350924945771521,0.054743503067495,0.036735286173709,0.0288757215784891,0.0500546059397171,0.0034457941683205,0.021865862312507,0.859022729827257,0.291819677934,0.421522624977143,0.286657697088858,2
"65","ID",3540,0.442670024391016,0.557329975608983,0.182061516044221,0.234316893154677,0.216897906173778,0.321920238208369,0.0448034464189553,0.00857170008552694,0.0166460768475403,0.0824004561436853,0.0115160442205962,0.0578748138997117,0.82299090880294,0.263986822515759,0.462314295669803,0.273698881814438,2
"66","IL",5000,0.470026997756406,0.529973002243594,0.130092163019657,0.238687587866397,0.218769457441112,0.359642274486554,0.0528085171862795,0.112752215606372,0.0665310838976559,0.089741020279554,0.0056985014337448,0.0818760736314645,0.643401105151209,0.390133303256628,0.380160401641417,0.229706295101955,2
"67","IN",4165,0.463945490611268,0.536054509388732,0.149798786550802,0.226565606679984,0.209126590474668,0.360590096798935,0.0539189194956105,0.0856040729186832,0.0262937270208732,0.0552201243709776,0.00256167435660385,0.0321491489600254,0.798171252372837,0.290586128007678,0.462583764578907,0.246830107413415,2
"68","KS",3827,0.458353179357056,0.541646820642944,0.16555480822246,0.221350761269414,0.211133787699026,0.34399678229802,0.0579638605110796,0.0498945875442987,0.0343074002334373,0.0851950106374687,0.00771613402344573,0.0420110252479911,0.780875842313358,0.32424120833177,0.415963997147946,0.259794794520284,2
"69","KY",4165,0.465748592701999,0.534251407298001,0.152867373805564,0.232414554783888,0.207780069146189,0.353881447446122,0.0530565548182369,0.0799118036005163,0.0178136646290956,0.045606891895998,0.00149217844842505,0.0167548058186372,0.838420655607328,0.284144068210852,0.455202940232275,0.260652991556873,2
"70","LA",4165,0.474055104448608,0.525944895551391,0.136456381428274,0.243018946491776,0.227949198417656,0.335083628287876,0.0574918453744188,0.284648483586647,0.0191574710250538,0.0554118953431883,0.00644180720383094,0.0221451870358804,0.612195155805399,0.264435422305503,0.481244361163162,0.254320216531335,2
"71","MA",4840,0.483384857292271,0.516615142707729,0.129029274383758,0.240252010857385,0.204246546590347,0.362068879647384,0.064403288521126,0.0679934827231687,0.0820380008466768,0.0817871995275686,0.00231697729269759,0.0517781991398048,0.714086140470083,0.495101725726523,0.323409190356422,0.181489083917054,2
"72","MD",5000,0.483944628636794,0.516055371363206,0.12615995938773,0.229738868056792,0.219811530112989,0.362974543992975,0.0613150984495142,0.28145617465562,0.067208354088705,0.0657044428718513,0.00399741315841357,0.0757322638006951,0.505901351424715,0.409092424344884,0.387533823715699,0.203373751939417,2
"73","ME",4165,0.499918574329269,0.500081425670731,0.139635748961565,0.215007060327146,0.197711835581987,0.378874676616403,0.0687706785128993,0.0171756630007936,0.0131456076519516,0.0429783242803104,0.00347965904288762,0.00633264963255378,0.916888096391503,0.346994980468146,0.397217097329444,0.25578792220241,2
"74","MI",4165,0.4672828652472,0.5327171347528,0.147636745820535,0.233936568956447,0.200098351563569,0.367265802040128,0.0510625316193201,0.117864851235776,0.0389373132606156,0.057826854984239,0.00393025257628573,0.0174156289724003,0.764025098970683,0.326636863657356,0.404803496896102,0.268559639446542,2
"75","MN",4700,0.46877449722662,0.53122550277338,0.146607357066922,0.233512937194484,0.221139635908896,0.348212137285948,0.0505279325437499,0.0605370922077272,0.0570269955282937,0.0525140773887469,0.00537615110653793,0.0284875741868527,0.796058109581842,0.385044887671145,0.345554638259744,0.269400474069111,2
"76","MO",4502,0.478783135866675,0.521216864133325,0.145040005025512,0.235214331912092,0.21361878479924,0.349828309737904,0.056298568525251,0.106398857580694,0.0260866564681796,0.0535013576846544,0.00298920665031016,0.0179768242477436,0.793047097368419,0.326683966934252,0.423292807766186,0.250023225299562,2
"77","MS",4000,0.480651281117725,0.519348718882275,0.144315945304477,0.227417144388076,0.214395872761808,0.35879883263092,0.05507220491472,0.346584735584492,0.0109947482130529,0.0331811723380699,0.00290811834438762,0.0144650264421233,0.591866199077875,0.21834358616789,0.455194941247995,0.326461472584115,2
"78","MT",3957,0.463167959264929,0.536832040735071,0.169226628084992,0.243072963106273,0.205080107445478,0.320581192555083,0.0620391088081739,0.00651065762689053,0.00916314777117926,0.0577575523067692,0.0295979767051923,0.0151691032564504,0.881801562333518,0.314429434228899,0.416325992721074,0.269244573050027,2
"79","NC",4165,0.47528763982604,0.52471236017396,0.137674745444556,0.235633390506887,0.2124481471127,0.360753341630515,0.0534903753053424,0.202338250834666,0.0375685839776602,0.063019540834115,0.00887179559141166,0.0495917613952218,0.638610067366926,0.348113812432603,0.392736979703568,0.259149207863828,2
"80","ND",4502,0.458050696179936,0.541949303820064,0.181606569082471,0.243762941806498,0.212513388075687,0.308721885041057,0.0533952159942878,0.0363941449482328,0.020510531952874,0.0489967868618351,0.0261870760442699,0.0118136379864334,0.856097822206355,0.289389503748661,0.381410210639058,0.329200285612281,2
"81","NE",4165,0.465337745355689,0.534662254644311,0.161698637614697,0.221540631726296,0.2173033607666,0.34154349620794,0.0579138736844665,0.0459789838926954,0.0270234117327547,0.069101566141827,0.00823133121379707,0.0434360808486432,0.806228626170283,0.324025569552182,0.399696527086241,0.276277903361577,2
"82","NH",4615,0.470222634508349,0.529777365491651,0.134884758099044,0.215807406878835,0.19348865420294,0.386868488654203,0.0689506921649779,0.0157164264307121,0.0298273155416013,0.0523351648351648,0.00133973169687455,0.0146246610532325,0.886156700442415,0.391756457827886,0.381341872413301,0.226901669758813,2
"83","NJ",5000,0.467995812097393,0.532004187902607,0.110744677633749,0.221415620531092,0.216265422008955,0.387604211520765,0.0639700683054404,0.122584863353116,0.116582394967604,0.0976737554743001,0.00450789984172954,0.0985896791530874,0.560061407210163,0.453661894550686,0.357560186698657,0.188777918750657,2
"84","NM",3800,0.46433654106804,0.53566345893196,0.159948495527243,0.239495798319328,0.212776158850637,0.327483735429656,0.0602958118731364,0.0189871916508539,0.019786866359447,0.215432705340201,0.0810941312008674,0.131898888587693,0.532800216860938,0.262403429113581,0.456089048522635,0.281507522363784,2
"85","NV",5206,0.450494868443941,0.549505131556059,0.127609600314004,0.244426206841183,0.224155110815741,0.352207171243661,0.0516019107854113,0.0895464337804024,0.107341180458606,0.144005602115958,0.0128366956436412,0.135448102372425,0.510821985628967,0.240824081962168,0.504546366876151,0.254629551161681,2
"86","NY",5000,0.48436473170162,0.51563526829838,0.114420547665822,0.255217421367532,0.211434196022924,0.35914226098234,0.059785573961382,0.134109242637912,0.0991657239079542,0.0859278808469198,0.00518255817939783,0.0979170407196227,0.577697553708194,0.436045224527647,0.357937592569028,0.206017182903325,2
"87","OH",4165,0.474859757604722,0.525140242395278,0.143254363039684,0.231490388839857,0.205850890592559,0.361051790006256,0.0583525675216437,0.109532968117692,0.0279368739759549,0.048485902498242,0.00140316570432962,0.0153738850047735,0.797267204699007,0.316220326229179,0.44193671558347,0.241842958187351,2
"88","OK",4000,0.459954113758584,0.540045886241416,0.162098376552384,0.237853455569886,0.218084027595124,0.327838656623242,0.0541254836593644,0.0658862097267424,0.0275689798867421,0.115829485712837,0.06479847130367,0.041665214236143,0.684251639133866,0.256080402328537,0.496766097419533,0.247153500251931,2
"89","OR",5000,0.456872267566871,0.543127732433129,0.132733992109266,0.25618699122247,0.230567077310564,0.329347698446014,0.0511642409116861,0.0190607246355294,0.058667591706496,0.1086183927253,0.0108514460721126,0.0537746889126148,0.749027155947948,0.346599736255667,0.398768878168745,0.254631385575588,2
"90","PA",4000,0.483017545378192,0.516982454621808,0.130962292918043,0.228446660590153,0.204242868303389,0.371981755896844,0.0643664222915711,0.0950435828431978,0.0417333960803855,0.0541336912638751,0.00174630681892871,0.0322222426705167,0.775120780323096,0.371697816722116,0.415141319399012,0.213160863878872,2
"91","RI",4998,0.489714533056121,0.510285466943879,0.134745884985371,0.237061268126997,0.200579023182215,0.36515832073816,0.0624555029672573,0.0592836480352712,0.0373526719507263,0.0930174250971543,0.00387907687431554,0.0667816197984299,0.739685558244103,0.377819722267557,0.396046652995286,0.226133624737157,2
"92","SC",4000,0.472964702258407,0.527035297741593,0.140067848545802,0.228145782655069,0.21280458153622,0.360802322609971,0.0581794646529381,0.242709973136314,0.0207006709287844,0.0513103906569518,0.00297248390168941,0.0289011039088769,0.653405377467384,0.299889188015231,0.432314412999324,0.267796398985444,2
"93","SD",4165,0.476870601279799,0.523129398720201,0.161108657589681,0.224027387563465,0.203990991922172,0.350810758326051,0.06006220459863,0.0260563975832292,0.0165001926275335,0.0455258731665148,0.031556461792407,0.0148150932285941,0.865545981601721,0.298782531345041,0.411120403170994,0.290097065483965,2
"94","TN",4502,0.471166920166114,0.528833079833886,0.142281884090569,0.242874355460937,0.208865712568507,0.351772530548608,0.0542055173313783,0.157330551526448,0.0221016664498446,0.0538711655422315,0.00212039825553474,0.0248648306903331,0.739711387535608,0.310290618575126,0.448233224354914,0.24147615706996,2
"95","TX",4900,0.44347360616357,0.55652639383643,0.141848415189039,0.249348482256688,0.229093379033566,0.332677368451974,0.0470323550687326,0.121367541584587,0.061784737941453,0.180726497933114,0.00713022864443444,0.0902178636102665,0.538773130286145,0.318955760063008,0.44027118599739,0.240773053939602,2
"96","UT",4000,0.429343447741591,0.570656552258409,0.212965690542724,0.253903166638728,0.220571840562987,0.275090041778083,0.0374692604774778,0.0117237405950488,0.0355593820033624,0.0774660380152888,0.0107407268767994,0.0677140211282849,0.796796091381216,0.305496739291416,0.417465907814796,0.277037352893787,2
"97","VA",4100,0.473817443474002,0.526182556525998,0.135529752673251,0.236112018066552,0.216252754877153,0.354547247843713,0.0575582265393301,0.183304764236933,0.0786976573340952,0.0749557859222376,0.00314600168693712,0.0448133485701847,0.615082442249612,0.399589829401681,0.381748428699698,0.218661741898621,2
"98","VT",3602,0.488377146265604,0.511622853734396,0.14684930339568,0.213898001789442,0.194073537556985,0.374713476204678,0.0704656810532146,0.0167142431085169,0.020054535384091,0.041774956329087,0.00185761152059989,0.00669336628179455,0.912905287375911,0.396191044267394,0.38788291934728,0.215926036385327,2
"99","WA",5415,0.443002548427789,0.556997451572211,0.129183693272311,0.266375636650959,0.230846847004594,0.328612212171023,0.0449816109011133,0.039156997889321,0.126046858094231,0.100761026345914,0.00866961563463731,0.0613070888316411,0.664058413204256,0.382962012885866,0.377294624663207,0.239743362450927,2
"100","WI",4502,0.468929834476073,0.531070165523927,0.153316207733155,0.217932414558288,0.207304655087501,0.371582861197457,0.0498638614235983,0.0503014419836063,0.0307525737044351,0.0588083193922992,0.00580875221654876,0.0231891753292772,0.831139737373834,0.314065231500439,0.411614996560323,0.274319771939239,2
"101","WV",4100,0.462235075491847,0.537764924508153,0.148422328713503,0.220121531802342,0.205581798351454,0.367652703303552,0.0582216378291486,0.0331495281997104,0.00980842970118682,0.0333148388126518,0.00112107197282066,0.00792540881124568,0.914680722502385,0.237310035304267,0.512094276452548,0.250595688243185,2
"102","WY",4052,0.42692233411505,0.57307766588495,0.162096840943578,0.224654435094496,0.227981790591806,0.324866878190095,0.0604000551800248,0.00737205131742309,0.00727272727272727,0.0657359635811836,0.0129231618154228,0.036126362256863,0.87056973375638,0.224047454821355,0.472423782590702,0.303528762587943,2
"103","AK",6753,0.453706010816832,0.546293989183168,0.137990336181668,0.2501795476864,0.23103268012175,0.32421670795042,0.0565807280597613,0.0325433235131742,0.114094615523669,0.10557892525442,0.0850152188038948,0.0329976890869206,0.629770227817922,0.271007079308778,0.453329815664375,0.275663105026847,3
"104","AL",6000,0.466990448849947,0.533009551150053,0.138107529208824,0.23763044910456,0.211764368895268,0.358750871252025,0.0537467815393233,0.247041562302079,0.0168629834851991,0.0386762698000974,0.00460975865921077,0.0213015152624259,0.671507910490988,0.269810281887824,0.45235277829938,0.277836939812796,3
"105","AR",7079,0.461601247121679,0.538398752878322,0.138424752339152,0.244112560616571,0.219203159147601,0.348511051369181,0.049748476527495,0.131251458473853,0.0237948344185977,0.0877801468543316,0.00617700305067444,0.0354530352772192,0.715543521925324,0.251661994222579,0.4899129550838,0.258425050693621,3
"106","AZ",7600,0.451961909682365,0.548038090317635,0.142667030542668,0.253130201638692,0.212250816116929,0.339711718543302,0.052240233158409,0.049571994325201,0.0442905147109373,0.158596466375149,0.0272981998554218,0.0883768699858547,0.631865954747436,0.312547680602979,0.420103871321224,0.267348448075797,3
"107","CA",8141,0.443486698328727,0.556513301671273,0.11249898703921,0.266562413974567,0.229500970727091,0.343929290724664,0.0475083375344683,0.0476822275486151,0.176540674292263,0.152603848587767,0.0109937978211833,0.184607463304519,0.427571988445653,0.373865741204851,0.398827839509199,0.22730641928595,3
"108","CO",7705,0.45038599055298,0.54961400944702,0.128334613863388,0.271469898579238,0.227531566186402,0.324946131956883,0.0477177894140891,0.0372358356142533,0.0373415546917709,0.116077228713487,0.00889106715526191,0.055432036311721,0.745022277513506,0.435696139259846,0.337855451418143,0.226448409322011,3
"109","CT",6725,0.476337774859049,0.523662225140951,0.117507024227522,0.220617087249674,0.204251476673595,0.390969436681206,0.0666549751680031,0.108421237234189,0.0542266633333458,0.0867608702952601,0.00260222909616009,0.0718362991182869,0.676152700922758,0.436741653949052,0.361769545636024,0.201488800414924,3
"110","DC",10130,0.523910552168671,0.476089447831329,0.0879354489645506,0.383953410102714,0.239910705537024,0.24201952038308,0.0461809150126316,0.315078239160905,0.0492738434535145,0.0790486049870276,0.0047671996216914,0.0508799509221272,0.500952161854735,0.730246369217268,0.166183130333278,0.103570500449454,3
"111","DE",6456,0.48164733899358,0.51835266100642,0.118292837256391,0.230226524930397,0.209702376843607,0.375952002945169,0.0658262580244357,0.224897034122547,0.0492251673914544,0.0721623984721935,0.00336508593911783,0.0446118358988518,0.605738478175836,0.346442787786751,0.42655771841421,0.226999493799038,3
"112","FL",7500,0.475057788932375,0.524942211067625,0.112319950546981,0.23269117037537,0.216697984363541,0.375799120046439,0.0624917746676693,0.153610163206976,0.032349788366636,0.168693579681013,0.00319033678401383,0.0618856256959109,0.580270506265451,0.328330010435592,0.420635167671181,0.251034821893227,3
"113","GA",6400,0.468804566530566,0.531195433469434,0.125603297371651,0.243582267526143,0.223933956649787,0.360045636966488,0.0468348414859318,0.303168101428076,0.0518249881738456,0.0650146927706772,0.00445633478589756,0.0445696151758446,0.530966267665659,0.349193914053831,0.409396942421342,0.241409143524826,3
"114","HI",7079,0.494009581854978,0.505990418145022,0.101470108880452,0.226179616397495,0.222326707017079,0.36813693188347,0.0818866358215045,0.0102689532421423,0.528577894196247,0.251939938700517,0.00212930110615785,0.0165255340254344,0.190558378729501,0.325935497184773,0.405929681472501,0.268134821342726,3
"115","IA",5628,0.463304481975506,0.536695518024494,0.153827611558679,0.223262849242329,0.211286981764587,0.357675626255826,0.0539469311785783,0.0367936597031989,0.0288364357008435,0.0494315530662387,0.00346422907989594,0.0215068019070478,0.859967320542775,0.29670812148218,0.415580938475498,0.287710940042321,3
"116","ID",5206,0.439119501558038,0.560880498441963,0.171198819240016,0.236503103883797,0.219944180482024,0.328135540322856,0.0442183560713072,0.00822825859033773,0.0165768038530747,0.0826922107877639,0.011495504691993,0.0579846780787293,0.823022543998101,0.268312426751106,0.456484670763999,0.275202902484895,3
"117","IL",7079,0.467304802955268,0.532695197044732,0.1182778324165,0.241963714963592,0.222415770721912,0.365329439221671,0.0520132426763254,0.112194179444848,0.0667319175652651,0.0895240464048785,0.00566301489704265,0.0820156029830662,0.6438712387049,0.396338103505367,0.374217489464146,0.229444407030487,3
"118","IN",6100,0.46056754701355,0.53943245298645,0.137466305131176,0.229657058900821,0.212809823572273,0.366997145143758,0.0530696672519719,0.0848023698890309,0.0263068831101608,0.0549028273827299,0.00256976878451609,0.0320914509597812,0.799326699873781,0.295106927704847,0.457624695900076,0.247268376395077,3
"119","KS",5628,0.454850964781215,0.545149035218785,0.152685181801932,0.2248233036708,0.214847133110083,0.350237454980333,0.057406926436852,0.0500319470518352,0.0346114458336995,0.0844745228433765,0.00768309314614764,0.0421661582460427,0.781032832878898,0.330132044522438,0.409881168817702,0.259986786659859,3
"120","KY",6000,0.462403300740375,0.537596699259625,0.141161428359331,0.235391301930833,0.211018783604497,0.3599663200826,0.0524621660227394,0.0796637160582294,0.0177904265783902,0.0445011501203677,0.00148536028630642,0.0166806434708212,0.839878703485885,0.288495474430584,0.449961120304692,0.261543405264724,3
"121","LA",6000,0.469531821480897,0.530468178519103,0.125310102117348,0.245006136157889,0.231836367223586,0.340574213321766,0.0572731811794101,0.283749046456022,0.0192809975690416,0.0551520577674927,0.00645382781577708,0.0222019939129884,0.613162076478679,0.267865550120978,0.478639546487005,0.253494903392017,3
"122","MA",7000,0.480916490408681,0.519083509591319,0.116244834116682,0.24385744115393,0.207722637294109,0.368067566230467,0.0641075212048123,0.0675147496260337,0.0822316981046653,0.0810688152798057,0.00232649587441304,0.0517627076439556,0.715095533471127,0.503747695684701,0.31667654295565,0.179575761359649,3
